Inventory_ID,Warehouse_ID,Product_ID,Current_Stock,Reserved_Stock,Safety_Stock,Last_Restock_Date
INV1648,WH010,PROD0397,72,19,17,2026-05-07
INV1649,WH045,PROD0029,681,109,119,2026-07-05
INV1650,WH026,PROD0250,509,27,128,2026-06-24
INV1651,WH041,PROD0113,875,105,366,2026-07-25
INV1652,WH009,PROD0453,255,92,33,2026-07-19
INV1653,WH034,PROD0150,138,25,22,2026-06-16
INV1654,WH035,PROD0105,1138,225,485,2026-07-28
INV1655,WH037,PROD0196,123,13,131,2026-06-20
INV1656,WH035,PROD0310,113,9,36,2026-04-12
INV1657,WH001,PROD0437,95,35,21,2026-04-16
INV1658,WH039,PROD0069,16,5,40,2026-05-16
INV1659,WH046,PROD0427,23,2,12,2026-06-08
INV1660,WH049,PROD0444,195,35,146,2026-07-09
INV1661,WH001,PROD0040,210,31,145,2026-07-01
INV1662,WH023,PROD0403,145,51,8,2026-04-24
INV1663,WH034,PROD0376,140,19,7,2026-05-27
INV1664,WH019,PROD0032,378,65,60,2026-07-18
INV1665,WH005,PROD0352,64,14,26,2026-06-08
INV1666,WH018,PROD0264,175,27,18,2026-05-02
INV1667,WH033,PROD0026,60,16,7,2026-04-14
INV1668,WH026,PROD0265,1601,330,295,2026-07-27
INV1669,WH029,PROD0282,368,142,34,2026-07-17
INV1670,WH010,PROD0455,128,46,11,2026-05-12
INV1671,WH036,PROD0331,190,56,18,2026-05-02
INV1672,WH007,PROD0188,142,55,29,2026-05-09
INV1673,WH028,PROD0058,187,63,102,2026-06-22
INV1674,WH023,PROD0297,198,55,38,2026-06-07
INV1675,WH005,PROD0244,142,50,122,2026-07-02
INV1676,WH035,PROD0107,483,84,54,2026-07-06
INV1677,WH038,PROD0179,118,35,25,2026-05-07
INV1678,WH016,PROD0127,158,23,37,2026-06-12
INV1679,WH043,PROD0073,34,7,34,2026-04-04
INV1680,WH005,PROD0349,1652,237,376,2026-07-18
INV1681,WH036,PROD0249,719,37,141,2026-07-09
INV1682,WH013,PROD0004,255,43,130,2026-06-20
INV1683,WH030,PROD0092,590,118,126,2026-06-28
INV1684,WH042,PROD0114,361,98,70,2026-07-18
INV1685,WH046,PROD0032,268,95,70,2026-07-14
INV1686,WH020,PROD0219,37,12,20,2026-07-02
INV1687,WH001,PROD0275,2232,675,164,2026-07-17
INV1688,WH015,PROD0285,193,63,15,2026-05-02
INV1689,WH049,PROD0060,40,3,37,2026-05-26
INV1690,WH047,PROD0247,2364,119,299,2026-07-28
INV1691,WH001,PROD0227,639,42,174,2026-07-30
INV1692,WH018,PROD0073,59,8,23,2026-04-07
INV1693,WH044,PROD0494,153,53,74,2026-06-22
INV1694,WH029,PROD0241,34,9,32,2026-06-17
INV1695,WH031,PROD0056,485,83,76,2026-06-25
INV1696,WH050,PROD0234,114,29,23,2026-06-27
INV1697,WH025,PROD0269,70,22,17,2026-05-27
INV1698,WH040,PROD0366,103,38,14,2026-06-12
INV1699,WH009,PROD0346,107,34,28,2026-06-07
INV1700,WH045,PROD0094,230,58,137,2026-07-17
INV1701,WH016,PROD0320,190,10,5,2026-05-05
INV1702,WH031,PROD0344,72,22,31,2026-06-26
INV1703,WH041,PROD0301,217,13,40,2026-07-01
INV1704,WH003,PROD0036,1925,709,462,2026-07-18
INV1705,WH002,PROD0259,133,22,47,2026-06-27
INV1706,WH014,PROD0343,1371,229,339,2026-07-17
INV1707,WH036,PROD0471,62,9,19,2026-05-23
INV1708,WH014,PROD0184,135,15,10,2026-04-17
INV1709,WH026,PROD0242,673,90,229,2026-07-25
INV1710,WH033,PROD0474,523,182,111,2026-06-28
INV1711,WH016,PROD0416,938,115,111,2026-07-17
INV1712,WH032,PROD0355,45,7,31,2026-05-09
INV1713,WH010,PROD0159,110,15,39,2026-05-21
INV1714,WH011,PROD0369,137,6,13,2026-05-26
INV1715,WH045,PROD0451,791,45,114,2026-07-13
INV1716,WH004,PROD0045,87,14,29,2026-06-30
INV1717,WH036,PROD0393,446,150,65,2026-07-09
INV1718,WH008,PROD0206,176,62,17,2026-06-25
INV1719,WH013,PROD0121,1611,450,315,2026-07-18
INV1720,WH039,PROD0365,61,22,5,2026-06-21
INV1721,WH004,PROD0270,1261,258,133,2026-07-23
INV1722,WH001,PROD0415,89,9,39,2026-06-27
INV1723,WH015,PROD0172,385,92,38,2026-07-01
INV1724,WH049,PROD0093,169,52,8,2026-04-14
INV1725,WH017,PROD0362,66,13,33,2026-05-10
INV1726,WH027,PROD0202,53,3,39,2026-04-11
INV1727,WH006,PROD0072,45,3,32,2026-04-27
INV1728,WH049,PROD0293,87,34,34,2026-04-04
INV1729,WH001,PROD0447,1723,130,467,2026-07-28
INV1730,WH006,PROD0019,457,174,117,2026-06-17
INV1731,WH048,PROD0126,12,4,32,2026-04-30
INV1732,WH019,PROD0072,34,13,40,2026-04-19
INV1733,WH009,PROD0342,532,114,107,2026-07-08
INV1734,WH023,PROD0332,17,5,11,2026-05-12
INV1735,WH045,PROD0444,200,43,95,2026-06-21
INV1736,WH009,PROD0337,643,124,99,2026-07-09
INV1737,WH035,PROD0270,1764,538,112,2026-07-30
INV1738,WH050,PROD0401,961,183,335,2026-07-17
INV1739,WH012,PROD0218,120,27,32,2026-05-07
INV1740,WH001,PROD0292,1097,207,329,2026-07-21
INV1741,WH021,PROD0087,57,14,40,2026-04-11
INV1742,WH035,PROD0496,723,109,30,2026-06-23
INV1743,WH021,PROD0290,648,105,43,2026-07-14
INV1744,WH031,PROD0239,255,99,85,2026-07-02
INV1745,WH025,PROD0152,125,46,100,2026-07-10
INV1746,WH048,PROD0273,125,46,70,2026-07-21
INV1747,WH019,PROD0064,551,91,43,2026-06-28
INV1748,WH005,PROD0489,45,7,27,2026-05-13
INV1749,WH035,PROD0226,30,7,12,2026-05-24
INV1750,WH042,PROD0185,21,2,5,2026-04-16
INV1751,WH046,PROD0327,285,70,96,2026-06-24
INV1752,WH023,PROD0328,128,16,8,2026-04-13
INV1753,WH010,PROD0302,300,25,32,2026-07-15
INV1754,WH022,PROD0325,13,2,9,2026-04-11
INV1755,WH003,PROD0253,80,25,15,2026-04-20
INV1756,WH043,PROD0330,163,64,27,2026-06-13
INV1757,WH013,PROD0209,719,195,56,2026-07-15
INV1758,WH011,PROD0454,471,180,106,2026-07-19
INV1759,WH002,PROD0482,857,94,233,2026-07-19
INV1760,WH046,PROD0217,242,42,63,2026-06-24
INV1761,WH048,PROD0326,1480,493,112,2026-07-20
INV1762,WH045,PROD0048,174,32,22,2026-05-24
INV1763,WH039,PROD0189,1971,725,447,2026-07-19
INV1764,WH047,PROD0195,655,213,145,2026-06-21
INV1765,WH020,PROD0130,105,17,19,2026-05-31
INV1766,WH025,PROD0336,119,33,40,2026-04-25
INV1767,WH033,PROD0102,180,21,22,2026-04-29
INV1768,WH048,PROD0439,68,16,27,2026-04-10
INV1769,WH011,PROD0438,526,66,136,2026-06-21
INV1770,WH020,PROD0266,90,5,20,2026-06-13
INV1771,WH030,PROD0243,473,24,97,2026-06-22
INV1772,WH039,PROD0149,72,13,15,2026-04-10
INV1773,WH036,PROD0112,178,24,21,2026-05-25
INV1774,WH028,PROD0306,186,11,26,2026-04-25
INV1775,WH047,PROD0405,412,72,70,2026-07-19
INV1776,WH039,PROD0090,2479,526,237,2026-07-25
INV1777,WH030,PROD0101,387,96,52,2026-07-10
INV1778,WH029,PROD0117,199,68,36,2026-06-14
INV1779,WH018,PROD0326,13712,667,441,2026-07-21
INV1780,WH002,PROD0033,531,130,47,2026-07-01
INV1781,WH023,PROD0020,1098,53,13,2026-04-05
INV1782,WH002,PROD0337,289,45,101,2026-07-16
INV1783,WH005,PROD0072,128,37,21,2026-04-06
INV1784,WH015,PROD0385,603,69,109,2026-07-01
INV1785,WH047,PROD0464,35,4,12,2026-06-14
INV1786,WH002,PROD0141,270,30,81,2026-06-30
INV1787,WH017,PROD0077,664,243,85,2026-06-28
INV1788,WH023,PROD0057,187,33,8,2026-04-26
INV1789,WH013,PROD0284,193,29,27,2026-05-19
INV1790,WH017,PROD0324,2066,539,120,2026-07-19
INV1791,WH006,PROD0300,1250,96,265,2026-07-30
INV1792,WH020,PROD0177,101,12,25,2026-04-06
INV1793,WH003,PROD0473,116,13,13,2026-05-03
INV1794,WH027,PROD0234,61,8,20,2026-05-07
INV1795,WH006,PROD0342,425,76,136,2026-06-22
INV1796,WH047,PROD0391,270,37,127,2026-06-25
INV1797,WH049,PROD0218,17,3,37,2026-05-31
INV1798,WH042,PROD0227,1906,488,181,2026-07-31
INV1799,WH028,PROD0293,69,23,10,2026-04-16
INV1800,WH040,PROD0307,444,137,39,2026-06-25
INV1801,WH020,PROD0172,133,40,121,2026-07-01
INV1802,WH035,PROD0074,42,5,31,2026-05-07
INV1803,WH012,PROD0488,65,22,22,2026-06-03
INV1804,WH036,PROD0272,19,3,24,2026-04-29
INV1805,WH043,PROD0150,176,17,14,2026-06-25
INV1806,WH016,PROD0206,86,30,28,2026-06-27
INV1807,WH012,PROD0403,194,26,20,2026-06-19
INV1808,WH024,PROD0393,479,102,86,2026-06-28
INV1809,WH005,PROD0057,193,49,26,2026-05-26
INV1810,WH041,PROD0133,1094,380,143,2026-07-23
INV1811,WH020,PROD0128,546,70,143,2026-06-29
INV1812,WH003,PROD0352,177,69,15,2026-04-08
INV1813,WH008,PROD0348,739,142,264,2026-07-31
INV1814,WH008,PROD0486,2215,412,409,2026-07-29
INV1815,WH022,PROD0415,26,9,33,2026-06-05
INV1816,WH028,PROD0073,185,56,10,2026-06-26
INV1817,WH040,PROD0080,260,35,42,2026-06-17
INV1818,WH005,PROD0403,92,26,33,2026-06-05
INV1819,WH031,PROD0059,127,31,75,2026-07-14
INV1820,WH032,PROD0001,552,94,112,2026-07-04
INV1821,WH040,PROD0431,196,69,10,2026-05-16
INV1822,WH018,PROD0163,23,1,5,2026-06-10
INV1823,WH025,PROD0381,633,141,61,2026-06-17
INV1824,WH014,PROD0382,89,9,27,2026-06-25
INV1825,WH026,PROD0232,111,30,8,2026-06-02
INV1826,WH001,PROD0310,194,37,18,2026-05-29
INV1827,WH044,PROD0179,86,25,9,2026-04-25
INV1828,WH028,PROD0278,617,47,42,2026-07-20
INV1829,WH036,PROD0341,235,17,87,2026-07-11
INV1830,WH021,PROD0052,1298,235,225,2026-07-27
INV1831,WH020,PROD0082,909,120,101,2026-07-30
INV1832,WH011,PROD0186,1266,404,188,2026-07-31
INV1833,WH044,PROD0375,29,2,29,2026-04-27
INV1834,WH027,PROD0114,525,69,137,2026-07-22
INV1835,WH043,PROD0349,652,141,432,2026-07-20
INV1836,WH025,PROD0308,13,3,34,2026-04-28
INV1837,WH031,PROD0095,147,25,35,2026-07-21
INV1838,WH045,PROD0368,202,78,129,2026-07-19
INV1839,WH030,PROD0059,544,133,60,2026-07-05
INV1840,WH002,PROD0407,769,263,115,2026-06-18
INV1841,WH012,PROD0111,2179,392,103,2026-07-23
INV1842,WH050,PROD0300,629,207,418,2026-07-27
INV1843,WH017,PROD0479,472,47,83,2026-06-22
INV1844,WH022,PROD0200,39,7,16,2026-05-05
INV1845,WH029,PROD0229,800,232,133,2026-07-15
INV1846,WH033,PROD0213,46,11,32,2026-06-02
INV1847,WH009,PROD0380,511,190,127,2026-06-28
INV1848,WH015,PROD0482,403,89,290,2026-07-26
INV1849,WH013,PROD0279,144,48,35,2026-05-27
INV1850,WH047,PROD0072,65,11,23,2026-04-08
INV1851,WH020,PROD0404,110,24,29,2026-06-10
INV1852,WH014,PROD0001,403,30,117,2026-07-15
INV1853,WH050,PROD0050,800,215,68,2026-07-11
INV1854,WH012,PROD0152,623,162,59,2026-07-15
INV1855,WH048,PROD0216,63,13,31,2026-05-30
INV1856,WH025,PROD0161,486,125,98,2026-06-28
INV1857,WH025,PROD0283,153,9,19,2026-07-02
INV1858,WH039,PROD0472,174,53,19,2026-05-12
INV1859,WH006,PROD0392,98,31,16,2026-06-14
INV1860,WH039,PROD0059,777,170,112,2026-07-12
INV1861,WH022,PROD0307,328,21,65,2026-07-18
INV1862,WH044,PROD0075,158,37,11,2026-06-22
INV1863,WH033,PROD0081,1450,335,345,2026-07-30
INV1864,WH035,PROD0059,557,154,119,2026-06-27
INV1865,WH031,PROD0172,793,209,87,2026-06-19
INV1866,WH047,PROD0267,177,38,21,2026-04-20
INV1867,WH040,PROD0230,169,17,8,2026-05-23
INV1868,WH007,PROD0252,41,9,12,2026-05-28
INV1869,WH022,PROD0214,101,24,38,2026-06-20
INV1870,WH007,PROD0482,338,75,321,2026-07-30
INV1871,WH044,PROD0438,420,34,82,2026-07-07
INV1872,WH007,PROD0087,162,55,34,2026-05-17
INV1873,WH012,PROD0382,116,30,11,2026-05-10
INV1874,WH014,PROD0250,674,54,94,2026-07-18
INV1875,WH014,PROD0270,519,203,300,2026-07-23
INV1876,WH049,PROD0107,758,170,135,2026-07-22
INV1877,WH032,PROD0179,58,10,15,2026-06-18
INV1878,WH045,PROD0100,531,175,147,2026-07-15
INV1879,WH031,PROD0315,144,36,26,2026-05-29
INV1880,WH003,PROD0159,186,40,8,2026-06-01
INV1881,WH023,PROD0384,1511,486,290,2026-07-23
INV1882,WH022,PROD0356,117,30,20,2026-04-06
INV1883,WH049,PROD0426,806,280,178,2026-07-24
INV1884,WH014,PROD0310,171,63,14,2026-06-14
INV1885,WH022,PROD0055,2093,715,239,2026-07-30
INV1886,WH012,PROD0166,152,46,9,2026-04-13
INV1887,WH017,PROD0427,136,49,31,2026-06-10
INV1888,WH046,PROD0094,292,27,81,2026-07-20
INV1889,WH015,PROD0293,163,22,21,2026-05-18
INV1890,WH036,PROD0129,425,67,59,2026-07-16
INV1891,WH004,PROD0309,1292,413,104,2026-07-17
INV1892,WH026,PROD0267,179,11,26,2026-04-14
INV1893,WH045,PROD0339,413,87,76,2026-06-18
INV1894,WH047,PROD0017,153,13,16,2026-04-04
INV1895,WH050,PROD0457,58,22,26,2026-04-10
INV1896,WH027,PROD0206,140,49,9,2026-06-24
INV1897,WH013,PROD0479,539,117,87,2026-07-21
INV1898,WH031,PROD0337,331,129,120,2026-07-04
INV1899,WH012,PROD0157,43,4,15,2026-04-11
INV1900,WH018,PROD0049,731,243,97,2026-07-08
INV1901,WH044,PROD0468,351,70,53,2026-07-07
INV1902,WH001,PROD0049,657,99,42,2026-07-03
INV1903,WH036,PROD0447,1408,555,179,2026-07-21
INV1904,WH045,PROD0144,350,18,133,2026-06-29
INV1905,WH029,PROD0211,99,28,10,2026-06-17
INV1906,WH043,PROD0034,1677,88,313,2026-07-27
INV1907,WH019,PROD0053,89,10,36,2026-05-19
INV1908,WH046,PROD0034,1088,176,339,2026-07-31
INV1909,WH009,PROD0154,93,25,10,2026-04-06
INV1910,WH012,PROD0198,611,206,441,2026-07-17
INV1911,WH042,PROD0103,425,112,79,2026-07-02
INV1912,WH037,PROD0304,54,20,7,2026-04-12
INV1913,WH025,PROD0365,107,30,32,2026-04-19
INV1914,WH050,PROD0086,155,20,27,2026-06-03
INV1915,WH037,PROD0129,195,52,136,2026-07-18
INV1916,WH049,PROD0099,165,54,6,2026-04-14
INV1917,WH020,PROD0065,1448,507,434,2026-07-21
INV1918,WH025,PROD0218,182,56,16,2026-04-28
INV1919,WH020,PROD0346,142,18,39,2026-04-16
INV1920,WH014,PROD0242,1819,426,152,2026-07-20
INV1921,WH040,PROD0131,197,39,7,2026-04-29
INV1922,WH019,PROD0090,1464,361,227,2026-07-20
INV1923,WH040,PROD0484,236,40,100,2026-07-01
INV1924,WH014,PROD0175,388,66,395,2026-07-18
INV1925,WH036,PROD0325,143,20,28,2026-04-16
INV1926,WH031,PROD0432,746,102,140,2026-07-22
INV1927,WH039,PROD0448,532,65,66,2026-07-02
INV1928,WH022,PROD0023,76,25,34,2026-06-17
INV1929,WH001,PROD0020,161,15,26,2026-05-28
INV1930,WH030,PROD0109,381,107,66,2026-06-27
INV1931,WH028,PROD0221,560,147,105,2026-06-18
INV1932,WH002,PROD0210,209,74,88,2026-07-21
INV1933,WH028,PROD0300,510,72,143,2026-07-18
INV1934,WH006,PROD0042,126,41,127,2026-07-09
INV1935,WH046,PROD0478,124,23,11,2026-05-20
INV1936,WH027,PROD0222,196,54,25,2026-07-02
INV1937,WH047,PROD0259,532,154,150,2026-07-21
INV1938,WH017,PROD0289,195,29,16,2026-06-06
INV1939,WH024,PROD0313,755,124,85,2026-06-19
INV1940,WH018,PROD0166,14,2,26,2026-05-11
INV1941,WH015,PROD0249,451,43,69,2026-07-20
INV1942,WH017,PROD0462,1028,77,387,2026-07-25
INV1943,WH035,PROD0301,271,89,145,2026-07-01
INV1944,WH003,PROD0433,43,16,26,2026-06-25
INV1945,WH016,PROD0276,431,86,141,2026-06-21
INV1946,WH025,PROD0448,408,110,95,2026-07-18
INV1947,WH016,PROD0265,1477,466,393,2026-07-28
INV1948,WH036,PROD0445,23,3,29,2026-06-07
INV1949,WH002,PROD0369,31,10,6,2026-06-22
INV1950,WH036,PROD0296,1845,146,407,2026-07-26
INV1951,WH042,PROD0107,101,27,127,2026-07-04
INV1952,WH024,PROD0076,191,32,36,2026-05-05
INV1953,WH031,PROD0025,1185,231,298,2026-07-26
INV1954,WH028,PROD0111,1339,198,255,2026-07-21
INV1955,WH017,PROD0207,620,193,129,2026-06-28
INV1956,WH015,PROD0054,147,56,9,2026-04-07
INV1957,WH024,PROD0226,183,39,31,2026-06-21
INV1958,WH004,PROD0230,66,10,12,2026-05-06
INV1959,WH030,PROD0237,2053,399,188,2026-07-21
INV1960,WH016,PROD0483,1907,304,327,2026-07-23
INV1961,WH040,PROD0462,2300,745,353,2026-07-27
INV1962,WH024,PROD0314,79,10,23,2026-04-10
INV1963,WH033,PROD0365,95,16,13,2026-04-18
INV1964,WH048,PROD0236,74,16,6,2026-06-02
INV1965,WH036,PROD0244,388,137,33,2026-07-06
INV1966,WH031,PROD0216,129,20,27,2026-06-22
INV1967,WH013,PROD0153,32,10,9,2026-05-23
INV1968,WH042,PROD0398,1151,294,130,2026-07-22
INV1969,WH042,PROD0368,147,45,103,2026-07-05
INV1970,WH024,PROD0204,101,13,37,2026-06-13
INV1971,WH017,PROD0176,1300,216,368,2026-07-19
INV1972,WH024,PROD0126,97,34,16,2026-06-07
INV1973,WH027,PROD0221,132,46,110,2026-07-22
INV1974,WH030,PROD0015,156,11,10,2026-06-24
INV1975,WH020,PROD0300,1781,138,315,2026-07-30
INV1976,WH039,PROD0257,155,61,30,2026-05-23
INV1977,WH007,PROD0350,1603,500,357,2026-07-28
INV1978,WH018,PROD0206,119,36,9,2026-05-24
INV1979,WH028,PROD0473,33,10,37,2026-04-11
INV1980,WH032,PROD0343,300,63,243,2026-07-20
INV1981,WH026,PROD0344,176,63,29,2026-04-23
INV1982,WH002,PROD0380,481,86,121,2026-07-14
INV1983,WH039,PROD0301,483,132,32,2026-06-19
INV1984,WH046,PROD0085,189,24,19,2026-04-05
INV1985,WH037,PROD0361,290,106,93,2026-06-25
INV1986,WH021,PROD0143,2270,608,448,2026-07-28
INV1987,WH010,PROD0035,74,5,8,2026-05-18
INV1988,WH035,PROD0199,485,106,34,2026-07-03
INV1989,WH016,PROD0110,151,31,10,2026-05-31
INV1990,WH022,PROD0086,76,26,34,2026-05-25
INV1991,WH001,PROD0097,435,64,107,2026-07-06
INV1992,WH048,PROD0448,788,255,51,2026-07-08
INV1993,WH015,PROD0430,101,37,10,2026-04-25
INV1994,WH020,PROD0474,608,50,91,2026-07-03
INV1995,WH014,PROD0471,103,29,9,2026-04-29
INV1996,WH023,PROD0264,105,38,17,2026-05-29
INV1997,WH050,PROD0163,146,18,10,2026-05-19
INV1998,WH034,PROD0398,1793,525,426,2026-07-29
INV1999,WH039,PROD0168,451,150,142,2026-07-19
INV2000,WH046,PROD0454,611,239,187,2026-07-23
INV2001,WH034,PROD0430,38,6,29,2026-05-05
INV2002,WH014,PROD0276,310,79,150,2026-07-16
INV2003,WH049,PROD0489,156,56,10,2026-04-23
INV2004,WH047,PROD0029,300,101,98,2026-07-18
INV2005,WH013,PROD0133,820,322,460,2026-07-22
INV2006,WH011,PROD0053,186,39,28,2026-04-20
INV2007,WH049,PROD0434,513,191,400,2026-07-20
INV2008,WH033,PROD0161,258,39,90,2026-07-10
INV2009,WH019,PROD0371,112,15,10,2026-06-07
INV2010,WH042,PROD0183,471,180,55,2026-07-19
INV2011,WH003,PROD0098,25,1,24,2026-05-26
INV2012,WH006,PROD0344,192,51,11,2026-06-26
INV2013,WH027,PROD0185,167,47,40,2026-05-25
INV2014,WH030,PROD0209,542,88,60,2026-07-03
INV2015,WH008,PROD0401,1052,88,405,2026-07-22
INV2016,WH040,PROD0440,1393,96,274,2026-07-29
INV2017,WH006,PROD0479,732,42,147,2026-07-16
INV2018,WH045,PROD0384,1866,543,428,2026-07-25
INV2019,WH004,PROD0459,2456,260,425,2026-07-29
INV2020,WH048,PROD0064,514,100,98,2026-07-13
INV2021,WH009,PROD0078,185,61,10,2026-04-12
INV2022,WH041,PROD0206,53,13,29,2026-04-14
INV2023,WH010,PROD0016,2467,357,199,2026-07-21
INV2024,WH046,PROD0045,200,34,5,2026-07-01
INV2025,WH043,PROD0410,1740,549,352,2026-07-29
INV2026,WH030,PROD0026,190,19,17,2026-06-12
INV2027,WH030,PROD0468,373,99,101,2026-07-01
INV2028,WH017,PROD0413,295,111,101,2026-06-23
INV2029,WH023,PROD0046,402,146,72,2026-07-11
INV2030,WH033,PROD0453,757,279,32,2026-07-13
INV2031,WH026,PROD0009,1856,451,122,2026-07-27
INV2032,WH012,PROD0135,13,4,31,2026-05-18
INV2033,WH017,PROD0231,112,33,26,2026-06-27
INV2034,WH006,PROD0325,138,27,37,2026-05-21
INV2035,WH017,PROD0105,444,82,148,2026-07-17
INV2036,WH023,PROD0221,237,58,58,2026-06-20
INV2037,WH033,PROD0227,1860,546,277,2026-07-25
INV2038,WH040,PROD0320,70,13,9,2026-06-06
INV2039,WH027,PROD0332,42,2,13,2026-04-18
INV2040,WH007,PROD0410,1092,58,384,2026-07-25
INV2041,WH038,PROD0142,180,56,33,2026-06-22
INV2042,WH014,PROD0261,117,10,56,2026-07-01
INV2043,WH017,PROD0439,143,35,25,2026-06-01
INV2044,WH037,PROD0149,88,26,9,2026-04-18
INV2045,WH030,PROD0415,154,20,8,2026-05-17
INV2046,WH036,PROD0123,160,61,27,2026-06-21
INV2047,WH014,PROD0328,24,2,26,2026-06-04
INV2048,WH032,PROD0005,1347,311,361,2026-07-19
INV2049,WH034,PROD0384,1995,580,269,2026-07-25
INV2050,WH050,PROD0340,179,20,39,2026-04-09
INV2051,WH034,PROD0464,52,16,39,2026-07-02
INV2052,WH014,PROD0079,351,22,77,2026-07-09
INV2053,WH033,PROD0176,2049,316,374,2026-07-20
INV2054,WH028,PROD0249,519,117,111,2026-06-21
INV2055,WH026,PROD0143,1626,354,382,2026-07-28
INV2056,WH018,PROD0295,433,72,136,2026-06-22
INV2057,WH023,PROD0326,1121,182,141,2026-07-24
INV2058,WH046,PROD0169,163,48,15,2026-04-29
INV2059,WH035,PROD0363,127,49,22,2026-06-21
INV2060,WH041,PROD0150,144,51,29,2026-04-06
INV2061,WH028,PROD0228,92,8,12,2026-04-10
INV2062,WH032,PROD0218,75,10,26,2026-06-04
INV2063,WH021,PROD0037,101,36,32,2026-05-24
INV2064,WH029,PROD0272,163,61,32,2026-06-02
INV2065,WH004,PROD0290,311,104,74,2026-06-20
INV2066,WH008,PROD0203,59,18,7,2026-06-22
INV2067,WH031,PROD0334,935,138,188,2026-07-17
INV2068,WH018,PROD0389,148,47,18,2026-05-24
INV2069,WH031,PROD0196,520,129,100,2026-07-19
INV2070,WH017,PROD0224,177,58,8,2026-06-22
INV2071,WH003,PROD0141,108,12,131,2026-07-09
INV2072,WH001,PROD0037,95,29,19,2026-05-07
INV2073,WH034,PROD0205,509,44,125,2026-06-21
INV2074,WH017,PROD0140,116,15,6,2026-05-19
INV2075,WH026,PROD0021,167,58,32,2026-05-01
INV2076,WH026,PROD0325,189,18,13,2026-04-30
INV2077,WH048,PROD0106,111,27,24,2026-04-14
INV2078,WH045,PROD0079,643,124,135,2026-06-30
INV2079,WH044,PROD0079,613,67,76,2026-07-20
INV2080,WH023,PROD0497,92,12,18,2026-04-22
INV2081,WH032,PROD0233,448,108,141,2026-07-02
INV2082,WH011,PROD0198,1047,132,313,2026-07-27
INV2083,WH026,PROD0245,756,114,95,2026-07-05
INV2084,WH029,PROD0288,391,66,346,2026-07-18
INV2085,WH037,PROD0357,683,179,150,2026-07-16
INV2086,WH031,PROD0192,104,26,9,2026-06-13
INV2087,WH020,PROD0050,414,69,107,2026-07-12
INV2088,WH028,PROD0470,80,18,39,2026-06-10
INV2089,WH050,PROD0330,96,19,35,2026-05-29
INV2090,WH025,PROD0400,91,5,7,2026-05-02
INV2091,WH017,PROD0333,191,65,18,2026-04-12
INV2092,WH050,PROD0222,147,32,35,2026-04-09
INV2093,WH027,PROD0410,1015,51,172,2026-07-20
INV2094,WH050,PROD0314,23,8,36,2026-05-12
INV2095,WH020,PROD0443,38,6,27,2026-06-06
INV2096,WH008,PROD0027,779,72,36,2026-07-15
INV2097,WH017,PROD0237,2163,325,217,2026-07-19
INV2098,WH016,PROD0340,28,6,21,2026-04-05
INV2099,WH023,PROD0483,1796,301,339,2026-07-23
INV2100,WH015,PROD0176,1407,382,431,2026-07-20
INV2101,WH022,PROD0449,176,21,28,2026-05-04
INV2102,WH010,PROD0122,47,18,39,2026-05-17
INV2103,WH002,PROD0428,790,173,125,2026-06-30
INV2104,WH032,PROD0186,2354,454,150,2026-07-21
INV2105,WH034,PROD0396,77,14,12,2026-06-08
INV2106,WH042,PROD0403,173,8,24,2026-05-07
INV2107,WH007,PROD0129,510,138,133,2026-06-24
INV2108,WH047,PROD0253,181,24,36,2026-04-05
INV2109,WH036,PROD0179,192,32,25,2026-04-20
INV2110,WH046,PROD0111,2345,703,245,2026-07-26
INV2111,WH008,PROD0237,404,136,197,2026-07-22
INV2112,WH005,PROD0236,99,34,6,2026-04-09
INV2113,WH029,PROD0384,444,111,296,2026-07-24
INV2114,WH037,PROD0018,600,177,99,2026-06-25
INV2115,WH034,PROD0161,421,79,117,2026-07-16
INV2116,WH008,PROD0384,1795,580,396,2026-07-19
INV2117,WH038,PROD0218,123,16,30,2026-04-07
INV2118,WH028,PROD0250,345,102,77,2026-06-30
INV2119,WH003,PROD0251,159,15,88,2026-07-14
INV2120,WH018,PROD0399,31,10,18,2026-06-03
INV2121,WH049,PROD0100,726,105,30,2026-07-18
INV2122,WH020,PROD0085,136,17,24,2026-04-15
INV2123,WH044,PROD0473,67,20,25,2026-05-02
INV2124,WH027,PROD0227,556,129,455,2026-07-27
INV2125,WH046,PROD0394,180,12,5,2026-04-08
INV2126,WH047,PROD0117,103,25,32,2026-05-17
INV2127,WH002,PROD0263,1013,386,275,2026-07-29
INV2128,WH047,PROD0242,1383,456,462,2026-07-19
INV2129,WH033,PROD0443,143,54,29,2026-05-09
INV2130,WH009,PROD0345,42,3,17,2026-06-11
INV2131,WH011,PROD0166,50,18,29,2026-06-22
INV2132,WH042,PROD0280,155,51,14,2026-05-21
INV2133,WH026,PROD0389,91,24,33,2026-05-30
INV2134,WH024,PROD0359,319,92,53,2026-06-29
INV2135,WH034,PROD0050,645,51,115,2026-07-01
INV2136,WH029,PROD0097,623,62,32,2026-07-01
INV2137,WH042,PROD0330,148,38,11,2026-04-05
INV2138,WH047,PROD0220,2401,203,254,2026-07-19
INV2139,WH032,PROD0481,628,178,233,2026-07-25
INV2140,WH005,PROD0134,179,21,38,2026-06-01
INV2141,WH004,PROD0461,34,6,12,2026-06-09
INV2142,WH025,PROD0006,1101,240,100,2026-07-23
