Purchase_Order_ID,Order_Date,Supplier_ID,Product_ID,Warehouse_ID,Order_Quantity,Unit_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Defective_Quantity,Transportation_Mode,Freight_Cost,Payment_Terms,Payment_Method
PO010303,2026-02-15,SUP0057,PROD0059,WH005,146,178.61,2026-02-20,,1,Road,1176.8,Advance Payment,Cheque
PO010304,2025-11-04,SUP0064,PROD0499,WH013,1895,1955.22,2025-11-18,2025-11-18,54,Sea,2873.02,Net 45,RTGS
PO010305,2024-12-16,SUP0099,PROD0120,WH046,271,906.38,2024-12-21,2024-12-21,3,Road,1328.01,Net 45,NEFT
PO010306,2024-09-04,SUP0106,PROD0358,WH008,58,1731.41,2024-09-09,2024-09-07,0,Road,692.2,Net 45,Cheque
PO010307,2024-01-07,SUP0114,PROD0459,WH011,1953,335.16,2024-01-12,,6,Road,12003.93,Net 45,NEFT
PO010308,2024-06-08,SUP0053,PROD0111,WH008,1426,361.51,2024-06-13,2024-06-13,35,Road,7527.38,Net 45,NEFT
PO010309,2024-04-16,SUP0060,PROD0459,WH031,1457,371.19,2024-04-18,,16,Air,48015.29,Net 90,NEFT
PO010310,2024-11-05,SUP0114,PROD0146,WH012,240,24532.71,2024-11-12,2024-11-20,0,Rail,9439.8,Net 30,RTGS
PO010311,2024-03-28,SUP0090,PROD0491,WH011,1839,322.22,2024-04-02,2024-04-02,29,Road,7674.87,Net 30,NEFT
PO010312,2026-07-26,SUP0113,PROD0133,WH017,852,1503.4,2026-08-02,2026-08-02,16,Rail,1035.37,Net 60,Cheque
PO010313,2025-08-24,SUP0043,PROD0482,WH027,346,428.64,2025-08-29,2025-08-29,1,Road,1104.86,Net 30,NEFT
PO010314,2026-01-06,SUP0041,PROD0025,WH013,959,1107.93,2026-01-08,2026-01-17,23,Air,11067.85,Net 30,NEFT
PO010315,2024-12-11,SUP0107,PROD0351,WH036,675,2995.83,2024-12-16,2024-12-16,15,Road,7224.77,Net 45,NEFT
PO010316,2024-09-13,SUP0026,PROD0265,WH013,918,1893.14,2024-09-18,2024-09-18,0,Road,3884.57,Net 90,Cheque
PO010317,2026-01-25,SUP0059,PROD0237,WH041,1929,92.65,2026-01-27,2026-01-24,15,Air,49978.25,Net 30,Cheque
PO010318,2026-02-26,SUP0105,PROD0104,WH022,120,2130.76,2026-03-03,2026-03-13,2,Road,857.36,Net 90,Cheque
PO010319,2025-02-25,SUP0049,PROD0350,WH046,510,20318.33,2025-02-27,2025-02-27,6,Air,48308.96,Net 30,Bank Transfer
PO010320,2025-01-02,SUP0116,PROD0089,WH044,105,2098.04,2025-01-07,2025-01-07,0,Road,1077.1,Advance Payment,Bank Transfer
PO010321,2024-01-12,SUP0064,PROD0276,WH024,83,3195.12,2024-01-17,2024-01-16,0,Road,988.71,Net 60,NEFT
PO010322,2025-11-29,SUP0005,PROD0119,WH030,791,779.39,2025-12-04,2025-12-04,17,Road,12019.08,Net 30,RTGS
PO010323,2026-01-16,SUP0044,PROD0482,WH013,1166,441.39,2026-01-18,2026-01-18,0,Air,18223.02,Net 45,NEFT
PO010324,2025-04-14,SUP0018,PROD0012,WH008,67,1091.45,2025-04-28,2025-04-27,2,Sea,996.52,Net 45,NEFT
PO010325,2026-03-28,SUP0057,PROD0091,WH005,1729,36682.29,2026-04-02,2026-04-02,27,Road,5593.59,Advance Payment,Cheque
PO010326,2025-09-22,SUP0089,PROD0113,WH043,973,360.56,2025-10-06,2025-10-15,19,Sea,2017.11,Advance Payment,Bank Transfer
PO010327,2026-02-13,SUP0112,PROD0199,WH006,447,50808.3,2026-02-20,2026-03-02,10,Rail,1037.06,Advance Payment,RTGS
PO010328,2025-12-26,SUP0105,PROD0109,WH007,119,42800.56,2025-12-31,2025-12-31,4,Road,362.91,Net 60,RTGS
PO010329,2024-06-03,SUP0040,PROD0243,WH022,266,10600.23,2024-06-08,2024-06-08,8,Road,1630.69,Net 45,Bank Transfer
PO010330,2025-08-12,SUP0102,PROD0440,WH030,1308,10174.92,2025-08-17,2025-08-17,23,Road,70009.95,Net 45,Cheque
PO010331,2026-01-30,SUP0113,PROD0351,WH015,1757,3052.44,2026-02-06,2026-02-06,39,Rail,9209.28,Net 90,Bank Transfer
PO010332,2024-09-25,SUP0046,PROD0291,WH037,955,123.32,2024-09-30,2024-09-30,22,Road,4297.46,Net 45,RTGS
PO010333,2026-07-04,SUP0058,PROD0040,WH041,485,644.77,2026-07-09,2026-07-09,1,Road,827.96,Net 45,RTGS
PO010334,2024-11-23,SUP0085,PROD0347,WH020,92,218.3,2024-12-07,2024-12-05,0,Sea,319.01,Net 45,Bank Transfer
PO010335,2024-12-31,SUP0024,PROD0078,WH031,86,1127.89,2025-01-07,2025-01-07,0,Rail,635.26,Net 60,Bank Transfer
PO010336,2024-09-30,SUP0028,PROD0398,WH005,1548,37652.34,2024-10-07,2024-10-07,32,Rail,69102.99,Net 45,Bank Transfer
PO010337,2024-07-04,SUP0046,PROD0117,WH045,30,2073.23,2024-07-11,2024-07-11,0,Rail,799.29,Net 45,NEFT
PO010338,2026-04-15,SUP0068,PROD0201,WH012,112,195.04,2026-04-22,2026-04-22,2,Rail,483.06,Net 60,Cheque
PO010339,2024-10-05,SUP0072,PROD0173,WH037,89,2369.41,2024-10-10,2024-10-15,2,Road,1015.58,Advance Payment,Bank Transfer
PO010340,2024-03-08,SUP0054,PROD0434,WH030,868,13860.52,2024-03-13,,9,Road,86874.65,Net 60,Cheque
PO010341,2026-01-14,SUP0113,PROD0058,WH039,231,162.68,2026-01-28,2026-01-28,5,Sea,,Advance Payment,NEFT
PO010342,2026-06-16,SUP0033,PROD0285,WH003,61,4668.87,2026-06-30,2026-06-30,0,Sea,885.61,Net 90,Cheque
PO010343,2025-03-03,SUP0067,PROD0065,WH013,792,3349.6,2025-03-17,2025-03-14,8,Sea,1229.5,Advance Payment,Cheque
PO010344,2024-03-26,SUP0113,PROD0350,WH011,1729,24094.49,2024-04-09,2024-04-09,16,Sea,11263.8,Net 30,NEFT
PO010345,2025-05-13,SUP0084,PROD0456,WH010,385,947.93,2025-05-18,2025-05-16,16,Road,1297.28,Net 45,RTGS
PO010346,2025-11-20,SUP0035,PROD0212,WH030,70,1433.42,2025-11-25,2025-11-25,0,Road,418.52,Net 30,NEFT
PO010347,2026-04-06,SUP0039,PROD0242,WH009,1662,5961.29,2026-04-20,2026-04-20,36,Sea,2518.65,Net 45,Cheque
PO010348,2024-02-13,SUP0107,PROD0468,WH030,155,2191.49,2024-02-18,2024-02-18,0,Road,2904.44,Net 60,Bank Transfer
PO010349,2024-03-05,SUP0047,PROD0261,WH029,326,4437.53,2024-03-07,2024-03-07,6,Air,13018.95,Net 30,NEFT
PO010350,2026-06-06,SUP0071,PROD0242,WH038,513,7912.74,2026-06-08,2026-06-08,1,Air,12733.61,Advance Payment,Cheque
PO010351,2025-02-21,SUP0091,PROD0291,WH046,1731,164.8,2025-02-26,2025-02-26,53,Road,9928.89,Net 60,RTGS
PO010352,2025-02-18,SUP0005,PROD0343,WH042,425,45694.7,2025-02-20,2025-02-20,1,Air,10383.02,Net 30,NEFT
PO010353,2025-10-15,SUP0113,PROD0051,WH049,1644,5174.78,2025-10-22,2025-10-22,83,Rail,10916.84,Net 45,RTGS
PO010354,2024-11-03,SUP0037,PROD0416,WH034,1736,4892.08,2024-11-08,2024-11-08,52,Road,124156.52,Net 60,NEFT
PO010355,2026-05-29,SUP0001,PROD0213,WH026,138,4599.12,2026-05-31,2026-05-31,5,Air,13920.69,Advance Payment,NEFT
PO010356,2025-10-20,SUP0086,PROD0034,WH002,1906,669.92,2025-10-25,2025-10-28,45,Road,7770.89,Net 30,NEFT
PO010357,2024-12-31,SUP0056,PROD0398,WH036,796,25483.01,2025-01-05,2025-01-11,0,Road,57497.44,Net 60,RTGS
PO010358,2024-01-29,SUP0007,PROD0183,WH007,462,121.81,2024-02-12,2024-02-18,9,Sea,1579.89,Advance Payment,Cheque
PO010359,2024-09-04,SUP0113,PROD0047,WH036,483,889.81,2024-09-11,2024-09-09,16,Rail,3985.17,Net 60,Cheque
PO010360,2024-04-19,SUP0064,PROD0318,WH040,232,1276.4,2024-04-24,2024-04-24,6,Road,877.35,Net 45,Cheque
PO010361,2026-04-02,SUP0008,PROD0444,WH014,481,1768.08,2026-04-04,2026-04-04,14,Air,9046.37,Net 45,Bank Transfer
PO010362,2026-01-09,SUP0108,PROD0447,WH027,1061,2077.83,2026-01-11,2026-01-11,4,Air,82972.98,Net 30,NEFT
PO010363,2024-10-12,SUP0094,PROD0483,WH026,1519,2514.53,2024-10-17,,5,Road,9838.93,Net 90,Bank Transfer
PO010364,2025-04-03,SUP0064,PROD0437,WH020,32,66.8,2025-04-08,2025-04-08,0,Road,1048.58,Net 45,Bank Transfer
PO010365,2025-04-22,SUP0057,PROD0002,WH035,19,4558.94,2025-04-27,2025-04-27,0,Road,1490.93,Net 45,Cheque
PO010366,2024-11-10,SUP0028,PROD0186,WH011,1846,736.29,2024-11-12,2024-11-10,53,Air,14306.87,Net 90,NEFT
PO010367,2024-03-26,SUP0026,PROD0414,WH026,125,1252.8,2024-04-02,2024-04-02,1,Rail,1032.39,Net 30,NEFT
PO010368,2025-07-18,SUP0034,PROD0178,WH035,1486,1581.46,2025-08-01,2025-08-01,28,Sea,676.41,Net 30,NEFT
PO010369,2024-11-17,SUP0113,PROD0300,WH005,343,271.55,2024-11-19,2024-11-16,16,Air,4652.12,Net 90,RTGS
PO010370,2024-10-21,SUP0096,PROD0303,WH016,19,3266.69,2024-10-26,2024-10-30,0,Road,470.6,Advance Payment,Bank Transfer
PO010371,2025-06-20,SUP0022,PROD0177,WH011,31,2621.38,2025-06-25,2025-06-25,0,Road,1024.58,Net 45,Bank Transfer
PO010372,2026-03-23,SUP0020,PROD0456,WH033,305,1133.54,2026-03-30,2026-04-02,0,Rail,896.16,Net 45,Bank Transfer
PO010373,2025-06-03,SUP0014,PROD0248,WH009,45,479.44,2025-06-10,2025-06-10,0,Rail,1011.51,Net 60,NEFT
PO010374,2026-05-13,SUP0023,PROD0229,WH022,113,2631.01,2026-05-18,2026-05-15,2,Road,1581.5,Net 45,Cheque
PO010375,2025-09-11,SUP0067,PROD0499,WH005,1176,2281.34,2025-09-25,2025-09-25,25,Sea,2362.47,Advance Payment,RTGS
PO010376,2024-07-17,SUP0019,PROD0244,WH020,283,823.57,2024-07-24,,0,Rail,351.59,Net 90,NEFT
PO010377,2025-03-18,SUP0078,PROD0082,WH043,350,986.6,2025-03-20,2025-03-20,7,Air,2173.95,Net 60,RTGS
PO010378,2025-08-20,SUP0104,PROD0255,WH034,45,233.05,2025-08-27,2025-09-06,0,Rail,374.43,Advance Payment,Cheque
PO010379,2026-01-02,SUP0039,PROD0411,WH030,318,619.97,2026-01-07,2026-01-07,4,Road,3348.06,Net 90,NEFT
PO010380,2025-01-13,SUP0037,PROD0390,WH010,47,1524.99,2025-01-18,2025-01-18,0,Road,932.56,Net 90,RTGS
PO010381,2024-01-02,SUP0099,PROD0398,WH037,1651,25563.62,2024-01-09,2024-01-09,25,Rail,60978.99,Net 45,RTGS
PO010382,2026-05-19,SUP0001,PROD0350,WH032,366,23887.08,2026-05-24,2026-05-24,0,Road,8981.69,Advance Payment,Bank Transfer
PO010383,2024-08-28,SUP0019,PROD0119,WH024,983,932.43,2024-09-02,2024-09-02,3,Road,17830.48,Net 60,NEFT
PO010384,2026-06-29,SUP0015,PROD0435,WH017,187,172.83,2026-07-04,2026-07-02,1,Road,,Net 45,RTGS
PO010385,2024-09-03,SUP0089,PROD0451,WH044,246,37759.25,2024-09-08,,8,Road,,Advance Payment,Bank Transfer
PO010386,2025-10-21,SUP0001,PROD0090,WH003,2000,1912.37,2025-10-28,2025-10-28,29,Rail,,Advance Payment,Cheque
PO010387,2026-05-07,SUP0031,PROD0060,WH039,112,1143.34,2026-05-12,2026-05-12,0,Road,904.68,Net 90,RTGS
PO010388,2024-05-18,SUP0101,PROD0491,WH043,835,357.78,2024-05-25,2024-06-01,16,Rail,2067.5,Advance Payment,NEFT
PO010389,2024-08-02,SUP0052,PROD0437,WH043,10,66.3,2024-08-07,2024-08-07,0,Road,764.19,Net 60,RTGS
PO010390,2024-10-23,SUP0043,PROD0450,WH026,144,1577.32,2024-10-30,2024-10-30,2,Rail,885.15,Net 90,NEFT
PO010391,2025-05-11,SUP0046,PROD0447,WH012,1545,2332.88,2025-05-16,2025-05-14,8,Road,26662.07,Net 90,Cheque
PO010392,2025-05-14,SUP0086,PROD0270,WH037,357,1841.71,2025-05-19,2025-05-19,18,Road,4591.62,Net 60,RTGS
PO010393,2025-05-04,SUP0050,PROD0322,WH042,55,1675.43,2025-05-09,2025-05-09,1,Road,653.7,Net 45,NEFT
PO010394,2024-03-08,SUP0020,PROD0273,WH012,436,434.33,2024-03-13,2024-03-11,5,Road,1846.46,Net 45,RTGS
PO010395,2026-02-10,SUP0105,PROD0024,WH046,120,2348.09,2026-02-24,2026-02-24,5,Sea,1028.97,Net 30,RTGS
PO010396,2024-10-30,SUP0062,PROD0371,WH033,68,503.15,2024-11-04,2024-11-04,1,Road,,Net 60,Bank Transfer
PO010397,2026-02-07,SUP0111,PROD0249,WH027,303,6811.98,2026-02-12,2026-02-12,6,Road,3761.33,Advance Payment,Bank Transfer
PO010398,2026-05-04,SUP0043,PROD0324,WH014,1664,1123.4,2026-05-06,,28,Air,79816.54,Net 60,NEFT
PO010399,2024-08-03,SUP0005,PROD0247,WH007,954,1667.17,2024-08-08,2024-08-08,10,Road,2626.58,Net 45,NEFT
PO010400,2024-11-12,SUP0079,PROD0243,WH042,499,9899.99,2024-11-14,2024-11-14,20,Air,11293.85,Net 45,RTGS
PO010401,2024-06-03,SUP0120,PROD0081,WH044,1269,2044.72,2024-06-10,2024-06-10,4,Rail,3569.4,Advance Payment,NEFT
PO010402,2025-08-05,SUP0066,PROD0132,WH038,957,818.1,2025-08-10,,0,Road,,Advance Payment,RTGS
PO010403,2024-02-03,SUP0012,PROD0071,WH048,1761,1494.84,2024-02-08,2024-02-08,2,Road,,Net 60,RTGS
PO010404,2024-09-09,SUP0057,PROD0090,WH042,873,2300.49,2024-09-16,2024-09-16,8,Rail,6064.12,Net 60,Cheque
PO010405,2025-12-08,SUP0060,PROD0491,WH044,614,300.97,2025-12-15,2025-12-15,8,Rail,1773.4,Net 30,Cheque
PO010406,2025-05-28,SUP0055,PROD0069,WH027,11,3164.25,2025-06-02,2025-06-02,0,Road,557.13,Net 60,Cheque
PO010407,2026-07-07,SUP0071,PROD0126,WH010,45,548.14,2026-07-09,,0,Air,2353.29,Net 30,NEFT
PO010408,2026-05-29,SUP0066,PROD0296,WH042,569,17398.07,2026-06-03,2026-06-03,9,Road,8055.91,Net 45,RTGS
PO010409,2026-03-14,SUP0072,PROD0305,WH043,633,3398.09,2026-03-21,2026-03-28,2,Rail,2954.37,Net 60,NEFT
PO010410,2024-09-03,SUP0073,PROD0070,WH041,25,661.85,2024-09-08,2024-09-08,0,Road,,Net 60,RTGS
PO010411,2025-04-14,SUP0027,PROD0401,WH009,514,414.29,2025-04-19,2025-04-18,0,Road,1241.71,Net 45,Bank Transfer
PO010412,2025-01-28,SUP0028,PROD0397,WH044,34,44017.85,2025-02-02,2025-02-02,0,Road,,Net 30,NEFT
PO010413,2025-05-04,SUP0037,PROD0111,WH034,746,410.71,2025-05-09,2025-05-09,11,Road,4783.44,Net 90,NEFT
PO010414,2024-08-14,SUP0079,PROD0136,WH046,1915,184.59,2024-08-19,2024-08-19,62,Road,2608.64,Net 60,RTGS
PO010415,2026-01-14,SUP0019,PROD0476,WH041,1802,10093.4,2026-01-19,2026-01-25,1,Road,76090.67,Net 60,NEFT
PO010416,2025-12-31,SUP0094,PROD0417,WH029,10,125.1,2026-01-05,2026-01-05,0,Road,468.12,Net 90,Bank Transfer
PO010417,2025-03-22,SUP0051,PROD0348,WH018,1512,1499.69,2025-03-24,2025-03-24,32,Air,9295.34,Net 30,NEFT
PO010418,2024-12-09,SUP0013,PROD0038,WH029,628,10883.68,2024-12-16,2024-12-16,2,Rail,19218.61,Net 30,Cheque
PO010419,2025-03-30,SUP0045,PROD0203,WH030,129,676.03,2025-04-04,2025-04-04,2,Road,1029.59,Net 30,Bank Transfer
PO010420,2026-03-29,SUP0006,PROD0281,WH013,412,455.25,2026-04-05,2026-04-05,15,Rail,,Net 30,Cheque
PO010421,2025-02-08,SUP0094,PROD0088,WH022,1255,249.7,2025-02-13,2025-02-10,11,Road,1924.61,Advance Payment,NEFT
PO010422,2026-06-09,SUP0001,PROD0221,WH016,225,371.92,2026-06-14,2026-06-14,4,Road,1478.13,Net 30,NEFT
PO010423,2025-12-12,SUP0106,PROD0300,WH045,1614,242.31,2025-12-17,2025-12-17,1,Road,3872.82,Advance Payment,NEFT
PO010424,2025-05-12,SUP0102,PROD0159,WH032,618,3898.8,2025-05-17,2025-05-24,4,Road,,Advance Payment,Cheque
PO010425,2025-08-14,SUP0025,PROD0393,WH040,317,7533.68,2025-08-19,2025-08-22,6,Road,1703.36,Advance Payment,Cheque
PO010426,2025-02-05,SUP0099,PROD0424,WH026,1287,985.76,2025-02-12,2025-02-12,24,Rail,3199.82,Net 45,NEFT
PO010427,2024-08-17,SUP0026,PROD0158,WH031,1300,382.57,2024-08-22,2024-08-22,23,Road,819.05,Net 60,NEFT
PO010428,2024-10-05,SUP0013,PROD0424,WH044,730,1095.85,2024-10-07,2024-10-06,7,Air,16908.02,Net 60,RTGS
PO010429,2025-03-15,SUP0019,PROD0049,WH019,401,1908.83,2025-03-17,2025-03-16,1,Air,8851.03,Net 90,RTGS
PO010430,2026-07-28,SUP0010,PROD0424,WH042,1548,785.19,2026-08-02,2026-08-02,13,Road,6910.66,Net 45,RTGS
PO010431,2026-05-18,SUP0045,PROD0069,WH034,61,4396.08,2026-05-25,2026-05-25,0,Rail,1182.76,Net 60,Bank Transfer
PO010432,2024-04-24,SUP0071,PROD0038,WH047,274,10764.72,2024-04-26,2024-05-04,2,Air,91521.95,Net 45,RTGS
PO010433,2025-02-08,SUP0015,PROD0321,WH049,1034,6603.28,2025-02-15,2025-02-15,3,Rail,6055.84,Advance Payment,NEFT
PO010434,2026-01-18,SUP0087,PROD0234,WH006,51,45.31,2026-01-23,2026-01-22,1,Road,814.38,Net 90,Bank Transfer
PO010435,2025-06-17,SUP0100,PROD0459,WH035,692,327.25,2025-06-24,2025-06-23,4,Rail,2427.04,Net 90,RTGS
PO010436,2024-05-20,SUP0107,PROD0176,WH011,782,341.2,2024-06-03,2024-06-01,22,Sea,1067.21,Net 90,RTGS
PO010437,2026-04-09,SUP0031,PROD0135,WH037,67,3441.52,2026-04-14,2026-04-23,2,Road,1182.41,Net 90,Cheque
PO010438,2026-01-09,SUP0008,PROD0247,WH022,589,1755.45,2026-01-11,2026-01-09,6,Air,8252.45,Advance Payment,Cheque
PO010439,2024-11-26,SUP0030,PROD0224,WH013,34,17327.56,2024-12-10,2024-12-10,0,Sea,1829.31,Net 30,Bank Transfer
PO010440,2024-03-10,SUP0098,PROD0169,WH016,115,2785.29,2024-03-17,2024-03-17,1,Rail,627.04,Net 60,Bank Transfer
PO010441,2025-03-21,SUP0097,PROD0347,WH026,149,166.05,2025-03-26,2025-03-26,1,Road,1207.28,Net 30,Cheque
PO010442,2024-03-13,SUP0001,PROD0380,WH022,209,6633.82,2024-03-18,2024-03-18,2,Road,10648.85,Net 60,RTGS
PO010443,2025-02-07,SUP0016,PROD0431,WH042,15,4540.72,2025-02-12,2025-02-12,0,Road,707.25,Net 30,NEFT
PO010444,2025-03-20,SUP0114,PROD0491,WH013,924,301.8,2025-03-25,2025-03-25,13,Road,2785.29,Net 60,Cheque
PO010445,2026-02-04,SUP0011,PROD0124,WH023,350,1089.75,2026-02-09,2026-02-09,5,Road,907.53,Net 90,Bank Transfer
PO010446,2026-05-20,SUP0027,PROD0354,WH032,632,967.08,2026-05-25,2026-06-02,25,Road,,Net 90,Bank Transfer
PO010447,2024-05-31,SUP0086,PROD0189,WH023,1066,2602.79,2024-06-05,2024-06-05,45,Road,1932.02,Advance Payment,NEFT
PO010448,2025-04-04,SUP0040,PROD0337,WH043,328,2084.73,2025-04-09,2025-04-09,10,Road,2628.65,Net 60,RTGS
PO010449,2026-07-26,SUP0083,PROD0237,WH032,1390,108.48,2026-07-28,2026-07-28,27,Air,34475.39,Advance Payment,Cheque
PO010450,2024-10-17,SUP0044,PROD0498,WH048,1853,1999.31,2024-10-22,2024-10-22,24,Road,2147.93,Net 60,Cheque
PO010451,2025-11-09,SUP0070,PROD0361,WH038,157,15379.05,2025-11-14,2025-11-14,0,Road,1674.83,Net 30,Bank Transfer
PO010452,2025-08-23,SUP0120,PROD0482,WH028,1873,396.67,2025-08-30,2025-09-04,47,Rail,2986.63,Net 30,Bank Transfer
PO010453,2024-08-06,SUP0057,PROD0423,WH033,989,1681.84,2024-08-13,2024-08-10,31,Rail,3251.24,Net 30,Bank Transfer
PO010454,2025-11-12,SUP0048,PROD0455,WH040,91,445.54,2025-11-17,2025-11-27,1,Road,1473.1,Net 45,RTGS
PO010455,2026-04-12,SUP0040,PROD0411,WH026,195,557.57,2026-04-19,2026-04-19,8,Rail,1623.88,Net 45,Bank Transfer
PO010456,2026-02-18,SUP0039,PROD0227,WH030,683,2548.75,2026-02-23,2026-02-23,15,Road,11261.21,Net 45,RTGS
PO010457,2024-09-13,SUP0084,PROD0118,WH017,455,88.48,2024-09-18,2024-09-20,11,Road,958.27,Net 45,NEFT
PO010458,2024-07-23,SUP0003,PROD0178,WH042,1730,1297.06,2024-07-28,2024-07-28,44,Road,1293.43,Net 60,Cheque
PO010459,2025-11-09,SUP0055,PROD0008,WH029,126,9674.28,2025-11-16,2025-11-13,3,Rail,4895.31,Net 60,Bank Transfer
PO010460,2024-10-22,SUP0001,PROD0263,WH002,1340,2757.87,2024-10-27,2024-10-30,48,Road,21644.89,Advance Payment,Bank Transfer
PO010461,2025-10-07,SUP0023,PROD0249,WH038,286,7968.35,2025-10-14,2025-10-14,3,Rail,2023.38,Net 30,NEFT
PO010462,2024-06-05,SUP0102,PROD0263,WH034,1471,3283.95,2024-06-07,,25,Air,155203.4,Net 45,NEFT
PO010463,2025-03-06,SUP0067,PROD0491,WH050,1318,370.29,2025-03-20,2025-03-18,40,Sea,2113.97,Net 45,RTGS
PO010464,2025-11-20,SUP0062,PROD0459,WH046,659,293.87,2025-11-25,2025-12-01,6,Road,5304.5,Net 90,RTGS
PO010465,2025-08-02,SUP0115,PROD0074,WH038,47,24955.13,2025-08-07,2025-08-13,1,Road,932.87,Net 45,Cheque
PO010466,2025-06-18,SUP0034,PROD0178,WH012,326,1196.16,2025-06-20,2025-06-20,4,Air,1283.35,Net 30,RTGS
PO010467,2024-09-20,SUP0017,PROD0207,WH021,432,642.06,2024-09-27,2024-10-02,3,Rail,972.82,Advance Payment,RTGS
PO010468,2025-09-04,SUP0048,PROD0176,WH027,265,378.47,2025-09-09,2025-09-09,3,Road,743.62,Advance Payment,Bank Transfer
PO010469,2025-05-28,SUP0091,PROD0403,WH040,135,2621.26,2025-06-02,2025-06-09,2,Road,911.87,Advance Payment,Cheque
PO010470,2026-01-23,SUP0053,PROD0263,WH003,340,3571.16,2026-01-30,2026-01-27,8,Rail,3223.49,Net 90,Cheque
PO010471,2024-09-16,SUP0061,PROD0288,WH037,506,1525.37,2024-09-21,2024-09-21,21,Road,6799.31,Net 90,Cheque
PO010472,2026-03-29,SUP0103,PROD0431,WH049,12,3065.46,2026-04-12,2026-04-12,0,Sea,626.01,Advance Payment,Bank Transfer
PO010473,2025-10-22,SUP0087,PROD0408,WH026,269,500.16,2025-10-24,2025-10-24,3,Air,4128.28,Net 60,RTGS
PO010474,2026-03-31,SUP0102,PROD0061,WH005,225,3167.24,2026-04-05,2026-04-03,1,Road,1322.34,Net 45,Cheque
PO010475,2025-06-21,SUP0011,PROD0352,WH046,79,577.69,2025-06-28,2025-06-25,0,Rail,1089.29,Advance Payment,Cheque
PO010476,2026-01-13,SUP0015,PROD0213,WH020,40,4642.6,2026-01-18,2026-01-26,0,Road,1494.8,Net 30,RTGS
PO010477,2026-07-14,SUP0090,PROD0139,WH046,41,1329.87,2026-07-19,2026-07-19,0,Road,1116.47,Advance Payment,Cheque
PO010478,2025-11-03,SUP0118,PROD0023,WH041,21,164.32,2025-11-10,2025-11-09,0,Rail,677.34,Net 30,Bank Transfer
PO010479,2025-10-23,SUP0011,PROD0242,WH008,1228,7747.11,2025-10-28,2025-11-02,20,Road,5829.62,Net 45,Bank Transfer
PO010480,2025-06-01,SUP0007,PROD0175,WH043,907,2278.37,2025-06-06,2025-06-04,9,Road,5433.79,Net 30,NEFT
PO010481,2025-08-18,SUP0047,PROD0118,WH028,129,89.52,2025-08-23,2025-08-25,2,Road,1002.85,Net 45,RTGS
PO010482,2025-03-30,SUP0112,PROD0348,WH029,363,1028.72,2025-04-06,2025-04-05,13,Rail,852.56,Net 60,Bank Transfer
PO010483,2024-10-12,SUP0008,PROD0384,WH050,707,1385.61,2024-10-17,2024-10-17,6,Road,1354.09,Net 45,NEFT
PO010484,2024-04-16,SUP0005,PROD0113,WH041,1017,309.74,2024-04-21,2024-04-24,28,Road,3621.82,Net 30,Bank Transfer
PO010485,2026-01-14,SUP0081,PROD0022,WH002,11,429.12,2026-01-19,2026-01-18,0,Road,788.72,Net 60,Bank Transfer
PO010486,2026-04-04,SUP0087,PROD0428,WH002,152,2192.14,2026-04-06,2026-04-06,2,Air,3070.18,Net 30,Bank Transfer
PO010487,2024-01-08,SUP0066,PROD0005,WH038,407,548.16,2024-01-10,2024-01-10,7,Air,5771.67,Advance Payment,NEFT
PO010488,2026-07-01,SUP0091,PROD0476,WH038,928,10755.93,2026-07-06,2026-07-06,13,Road,39368.43,Net 45,NEFT
PO010489,2024-12-28,SUP0063,PROD0313,WH043,202,587.49,2025-01-02,,7,Road,576.78,Net 60,RTGS
PO010490,2024-04-01,SUP0021,PROD0157,WH023,80,1149.54,2024-04-06,2024-04-03,1,Road,1105.45,Net 45,Bank Transfer
PO010491,2025-11-02,SUP0071,PROD0114,WH010,411,1188.08,2025-11-07,2025-11-07,1,Road,881.11,Net 30,RTGS
PO010492,2024-10-30,SUP0119,PROD0004,WH045,301,459.41,2024-11-04,2024-11-04,5,Road,1099.45,Advance Payment,Cheque
PO010493,2025-06-04,SUP0117,PROD0111,WH028,668,325.94,2025-06-09,2025-06-09,12,Road,3832.68,Net 60,RTGS
PO010494,2024-02-13,SUP0102,PROD0063,WH019,857,319.55,2024-02-27,2024-02-27,5,Sea,1770.74,Advance Payment,Cheque
PO010495,2024-09-15,SUP0090,PROD0305,WH028,277,3737.64,2024-09-22,2024-09-22,1,Rail,1162.32,Net 90,RTGS
PO010496,2026-03-22,SUP0094,PROD0078,WH031,146,1279.26,2026-03-27,2026-03-27,1,Road,551.06,Advance Payment,NEFT
PO010497,2026-03-28,SUP0012,PROD0265,WH002,1477,2007.88,2026-04-04,2026-04-04,50,Rail,3667.59,Net 90,NEFT
PO010498,2024-08-15,SUP0112,PROD0296,WH029,1536,18547.92,2024-08-22,2024-08-22,35,Rail,,Advance Payment,Bank Transfer
PO010499,2024-10-30,SUP0011,PROD0141,WH014,433,3530.49,2024-11-04,2024-11-04,13,Road,2769.76,Net 30,Cheque
PO010500,2026-02-13,SUP0054,PROD0014,WH028,491,1757.79,2026-02-18,2026-02-23,15,Road,2001.46,Advance Payment,NEFT
PO010501,2024-01-10,SUP0081,PROD0016,WH001,1309,724.61,2024-01-17,2024-01-17,19,Rail,1003.22,Net 30,RTGS
